hour_bucket,predicted_hourly_m3,lower,upper
2026-05-07 17:00:00,0.0,0.0,3.0505400016889537
2026-05-07 18:00:00,0.0,0.0,3.0505400016889537
2026-05-07 19:00:00,0.0,0.0,3.0505400016889537
2026-05-07 20:00:00,0.0,0.0,3.0505400016889537
2026-05-07 21:00:00,0.0,0.0,3.0505400016889537
2026-05-07 22:00:00,0.0,0.0,3.0505400016889537
2026-05-07 23:00:00,0.0,0.0,3.0505400016889537
2026-05-08 00:00:00,0.0,0.0,3.0505400016889537
2026-05-08 01:00:00,0.0,0.0,3.0505400016889537
2026-05-08 02:00:00,0.0,0.0,3.0505400016889537
2026-05-08 03:00:00,0.0,0.0,3.0505400016889537
2026-05-08 04:00:00,0.0,0.0,3.0505400016889537
2026-05-08 05:00:00,0.0,0.0,3.0505400016889537
2026-05-08 06:00:00,11.14530911289049,7.506571619401376,14.195849114579445
2026-05-08 07:00:00,12.817185718066392,9.178448224577277,15.867725719755345
2026-05-08 08:00:00,16.386607378758374,12.747869885269258,19.43714738044733
2026-05-08 09:00:00,17.040342825956778,13.401605332467662,20.090882827645732
2026-05-08 10:00:00,17.410553472492506,13.77181597900339,20.46109347418146
